Code,Year,Transport,Forestry,Energy,Other sources,"Agriculture, Land Use & Forestry",Waste,Residential & commercial,Industry,Agriculture,Share of global cumulative CO₂ emissions (%),Entity,Per capita CO₂ emissions (tonnes per capita),GDP per capita (2011 int-$) ($),Total population (Gapminder),Country Size Category,countryname,system,System Category
LVA,1993,2764.914,-15301.5019,6721.173,0,-9740,0.0583,2508.8744,200.3243,0,0.049,Latvia,4.635,7357,2571110,1,Latvia,Assembly-Elected President,1
LVA,1994,2571.7431,-15307.8017,5877.8498,0,-9740,0.0777,2048.1613,277.1213,0,0.049,Latvia,4.089,7645,2528893,1,Latvia,Parliamentary,2
LVA,1995,2439.5632,-15314.0747,5446.2859,0,-9740,0.0972,1305.0687,253.6402,0,0.049,Latvia,3.648,7709,2492095,1,Latvia,Parliamentary,2
LVA,1996,2321.1966,-15320.3212,5568.6021,0,-9730,0.1166,1290.6255,262.9847,0,0.048,Latvia,3.72,7980,2462617,1,Latvia,Parliamentary,2
LVA,1997,2219.4172,-15326.5412,5236.0032,0,-9740,0.1361,1090.6918,284.4757,0,0.048,Latvia,3.538,8783,2438994,1,Latvia,Parliamentary,2
LVA,1998,2118.4024,-15332.7349,4986.3074,0,-9741,0.1555,973.9746,283.9771,0,0.048,Latvia,3.415,9445,2419819,1,Latvia,Parliamentary,2
LVA,1999,2018.2359,-15338.9025,4441.0285,0,-9740,0.1749,927.5069,319.8303,0,0.047,Latvia,3.202,9771,2402452,1,Latvia,Parliamentary,2
LVA,2000,2164,-15345.0442,3838,0,-9737,0.194,972,269.304,0,0.047,Latvia,2.965,10399,2384972,1,Latvia,Parliamentary,2
LVA,2001,2561,-7245.451,3650,0,-1092,0.214,1110,292.284,0,0.046,Latvia,3.171,11215,2367302,1,Latvia,Parliamentary,2
LVA,2002,2711,-7249.1991,3560,0,-1049,0.233,1110,310.154,0,0.046,Latvia,3.22,12152,2350340,1,Latvia,Parliamentary,2
LVA,2003,2859.1,-7252.9215,3530,0,-1089,0.253,1200,321.924,0,0.046,Latvia,3.344,13305,2334225,1,Latvia,Parliamentary,2
LVA,2004,2970.5,-7256.6184,3340,0,-1087,0.272,1270,364.204,0,0.045,Latvia,3.383,14572,2319229,1,Latvia,Parliamentary,2
LVA,2005,3047.22,-7260.2901,3330,0,-1092,0.292,1250,377.874,0,0.045,Latvia,3.459,16306,2305528,1,Latvia,Parliamentary,2
LVA,2006,3344.29,-21243.7792,3410,0,-12666,0.311,1320,384.654,0,0.044,Latvia,3.725,18413,2293080,1,Latvia,Parliamentary,2
LVA,2007,3758.1,-21300.3808,3270,0,-12679,0.33,1310,410.134,0,0.044,Latvia,3.916,20410,2281693,1,Latvia,Parliamentary,2
LVA,2008,3674.18,-21356.5938,3090,0,-12676,0.35,1240,399.914,0,0.043,Latvia,3.762,19882,2271198,1,Latvia,Parliamentary,2
LVA,2009,3206.4,-21412.422,2825,0,-12679,0.369,1250,396.184,0,0.043,Latvia,3.468,17316,2261380,1,Latvia,Parliamentary,2
LVA,2010,3310.6,-21467.8693,3530,0,-12678,0.389,1450,412.664,0,0.042,Latvia,4.026,17010,2252060,1,Latvia,Parliamentary,2
LBN,1990,1863.1085,0,3123.7821,0,0,0,1466.5609,436.6193,0,0.024,Lebanon,3.037,6224,2948372,1,Lebanon,Presidential,0
LBN,1991,2330.3434,0,3483.4504,0,0,0,2315.5814,434.0937,0,0.024,Lebanon,3.077,8437,3026061,1,Lebanon,Presidential,0
LBN,1992,3232.8767,0,2767.3278,0,0,0,1849.212,1014.9226,0,0.025,Lebanon,3.668,8709,3130785,1,Lebanon,Presidential,0
LBN,1993,3769.6658,0,4831.1383,0,0,0,1532.3839,1205.5495,0,0.025,Lebanon,4.023,9218,3249799,1,Lebanon,Assembly-Elected President,1
LBN,1994,3540.9993,0,5580.7423,0,0,0,1824.3684,1358.8185,0,0.026,Lebanon,4.266,9855,3364891,1,Lebanon,Assembly-Elected President,1
LBN,1995,4179.8591,0,6451.6305,0,0,0,1877.8246,1584.5745,0,0.027,Lebanon,4.474,10400,3462974,1,Lebanon,Assembly-Elected President,1
LBN,1996,4333.0602,0,7529.8988,0,0,0,1634.8574,1673.4847,0,0.028,Lebanon,4.477,10838,3539137,1,Lebanon,Assembly-Elected President,1
LBN,1997,4140.041,0,9146.9112,0,0,0,2199.9113,1218.806,0,0.029,Lebanon,5.054,10504,3597350,1,Lebanon,Assembly-Elected President,1
LBN,1998,4443.9427,0,8979.3193,0,0,0,1811.6717,1480.5705,0,0.03,Lebanon,5.34,10797,3644171,1,Lebanon,Assembly-Elected President,1
LBN,1999,4232.0897,0,9299.9839,0,0,0,1892.5108,1204.2017,0,0.031,Lebanon,5.221,10671,3690033,1,Lebanon,Assembly-Elected President,1
LBN,2000,3980,0,8220,0,0,0,1840,1240.228,0,0.031,Lebanon,4.707,10693,3742329,1,Lebanon,Assembly-Elected President,1
LBN,2001,3730,-49.0501,9430,0,-49,0,2120,1260.342,0,0.032,Lebanon,4.81,10944,3802903,1,Lebanon,Assembly-Elected President,1
LBN,2002,3720,-49.0501,9490,0,-49,0,1930,1230.446,0,0.033,Lebanon,4.539,11140,3868504,1,Lebanon,Assembly-Elected President,1
LBN,2003,3980,-49.0501,10650,0,-49,0,2320,1670.54,0,0.034,Lebanon,4.909,11327,3935421,1,Lebanon,Assembly-Elected President,1
LBN,2004,3990,-49.0501,9000,0,-49,0,2200,1860.654,0,0.034,Lebanon,4.343,11991,3998042,1,Lebanon,Assembly-Elected President,1
LBN,2005,4010,-49.0501,9870,0,-49,0,1900,1930.758,0,0.035,Lebanon,4.061,12137,4052420,1,Lebanon,Assembly-Elected President,1
LBN,2006,3840,-53.5333,7840,0,-54,0,1650,1830.871,0,0.035,Lebanon,3.561,12097,4097457,1,Lebanon,Assembly-Elected President,1
LBN,2007,3000,-53.5333,7154,0,-54,0,1190,2010.975,0,0.035,Lebanon,3.291,12888,4134872,1,Lebanon,Assembly-Elected President,1
LBN,2008,3680,-53.5333,9130,0,-54,0,1660,2021.089,0,0.036,Lebanon,4.186,13794,4166915,1,Lebanon,Assembly-Elected President,1
LBN,2009,4240,-53.5333,9240,0,-54,0,1660,2021.193,0,0.037,Lebanon,4.987,15009,4196990,1,Lebanon,Assembly-Elected President,1
LBN,2010,4180,-53.5333,9730,0,-54,0,623,2231.307,0,0.037,Lebanon,4.618,16153,4227597,1,Lebanon,Assembly-Elected President,1
LSO,1990,87.8049,-44.2008,25.0488,0,-40,0,17.2259,5.4615,0,0,Lesotho,0.916,1159,1639177,1,Lesotho,Presidential,0
LSO,1991,85.8004,-44.2017,26.0035,0,-40,0,21.0571,5.5328,0,0,Lesotho,0.936,1168,1669190,1,Lesotho,Presidential,0
LSO,1992,79.6476,-44.2025,23.7841,0,-40,0,17.5726,5.6006,0,0.001,Lesotho,0.954,1234,1699284,1,Lesotho,Presidential,0
LSO,1993,80.6578,-44.2033,22.6513,0,-40,0,17.7959,5.6669,0,0.001,Lesotho,0.959,1256,1729896,1,Lesotho,Presidential,0
LSO,1994,83.8716,-44.2041,23.9193,0,-40,0,18.6088,5.734,0,0.001,Lesotho,0.964,1299,1761558,1,Lesotho,Parliamentary,2
LSO,1995,89.5231,-44.2049,23.3511,0,-40,0,21.7378,5.8033,0,0.001,Lesotho,0.971,1305,1794531,1,Lesotho,Parliamentary,2
LSO,1996,88.718,-44.2057,24.6915,0,-40,0,19.0279,5.8762,0,0.001,Lesotho,0.974,1366,1829222,1,Lesotho,Parliamentary,2
LSO,1997,89.8514,-44.2065,25.5038,0,-40,0,21.8982,5.9511,0,0.001,Lesotho,0.978,1404,1865218,1,Lesotho,Parliamentary,2
LSO,1998,95.1685,-44.2072,33.0344,0,-40,0,10.1961,6.0228,0,0.002,Lesotho,0.983,1424,1900962,1,Lesotho,Parliamentary,2
LSO,1999,100.5223,-44.208,34.6903,0,-40,0,8.9421,6.0841,0,0.002,Lesotho,0.984,1458,1934337,1,Lesotho,Parliamentary,2
LSO,2000,103.6213,-44.2088,37.3,0,-40,0,33.9,6.1267,0,0.002,Lesotho,0.99,1526,1963878,1,Lesotho,Parliamentary,2
LSO,2001,104.921,-40.5429,37.5,0,-37,0,31.3,6.167,0,0.002,Lesotho,0.997,1585,1988983,1,Lesotho,Parliamentary,2
LSO,2002,94.422,-40.5419,37,0,-37,0,27,6.1771,0,0.002,Lesotho,1.004,1591,2010261,1,Lesotho,Parliamentary,2
LSO,2003,95.4215,-40.5409,37.4,0,-37,0,35.4,6.1771,0,0.002,Lesotho,1.006,1665,2028976,1,Lesotho,Parliamentary,2
LSO,2004,96.3226,-40.5399,38.4,0,-37,0,24.6,6.1671,0,0.002,Lesotho,1.024,1705,2047006,1,Lesotho,Parliamentary,2
LSO,2005,103.9223,-40.5389,40.4,0,-37,0,24.7,6.1569,0,0.002,Lesotho,1.031,1753,2065752,1,Lesotho,Parliamentary,2
LSO,2006,104.4227,-40.538,39.9,0,-37,0,21.4,6.1368,0,0.003,Lesotho,1.038,1832,2085561,1,Lesotho,Parliamentary,2
LSO,2007,108.6228,-40.537,40.8,0,-37,0,28,6.1267,0,0.003,Lesotho,1.044,1921,2106128,1,Lesotho,Parliamentary,2
LSO,2008,112.523,-40.5361,41.8,0,-37,0,29.6,6.1266,0,0.003,Lesotho,1.065,2032,2127412,1,Lesotho,Parliamentary,2
LSO,2009,115.5232,-40.5352,42.3,0,-37,0,31.2,6.1165,0,0.003,Lesotho,1.099,2100,2149201,1,Lesotho,Parliamentary,2
LSO,2010,118.3235,-40.5342,42.8,0,-37,0,32.9,6.1064,0,0.003,Lesotho,1.117,2261,2171318,1,Lesotho,Parliamentary,2
LBR,1990,210.2711,1.1579,125.8535,0,14995,0,123.9652,30.1299,0,0.004,Liberia,0.224,539,2127098,1,Liberia,Presidential,0
LBR,1991,118.9321,1.1649,78.5717,0,14995,0,84.6138,7.5584,0,0.004,Liberia,0.136,528,2091355,1,Liberia,Presidential,0
LBR,1992,111.4256,1.1721,71.4696,0,14995,0,71.4275,10.2046,0,0.004,Liberia,0.138,326,2054179,1,Liberia,Presidential,0
LBR,1993,124.2935,1.1793,75.2967,0,14995,0,82.3966,10.1147,0,0.004,Liberia,0.16,210,2030591,1,Liberia,Presidential,0
LBR,1994,120.9276,1.1866,75.0526,0,14995,0,80.6433,10.3688,0,0.004,Liberia,0.154,166,2039922,1,Liberia,Presidential,0
LBR,1995,126.3167,1.194,73.8535,0,14995,0,89.8943,10.8032,0,0.004,Liberia,0.159,158,2094591,1,Liberia,Presidential,0
LBR,1996,131.284,1.2015,81.558,0,14995,0,86.6923,13.894,0,0.004,Liberia,0.155,173,2203809,1,Liberia,Presidential,0
LBR,1997,133.4732,1.2091,84.3296,0,14995,0,95.9334,10.9194,0,0.004,Liberia,0.148,328,2360511,1,Liberia,Presidential,0
LBR,1998,142.1975,1.2168,117.2229,0,14995,0,58.9496,12.9152,0,0.003,Liberia,0.145,381,2540835,1,Liberia,Presidential,0
LBR,1999,149.0999,1.2246,122.1869,0,14995,0,53.5531,15.717,0,0.003,Liberia,0.143,442,2710963,1,Liberia,Presidential,0
LBR,2000,143.6464,1.2325,119,0,14995,0,99.4,16.1521,0,0.003,Liberia,0.146,534,2847290,1,Liberia,Presidential,0
LBR,2001,152.5482,1.2404,125.4,0,14995,0,92.3,37.0446,0,0.003,Liberia,0.164,637,2939296,1,Liberia,Presidential,0
LBR,2002,154.4473,1.2485,134.3,0,14995,0,87.2,33.0959,0,0.003,Liberia,0.16,823,2996082,1,Liberia,Presidential,0
LBR,2003,161.5511,1.2567,140.8,0,14995,0,112,20.7563,0,0.003,Liberia,0.167,551,3037412,1,Liberia,Presidential,0
LBR,2004,165.7496,1.265,146.1,0,14995,0,91.9,60.9068,0,0.003,Liberia,0.195,520,3092721,1,Liberia,Assembly-Elected President,1
LBR,2005,174.9489,1.2735,153.7,0,14995,0,86.9,70.2379,0,0.003,Liberia,0.224,545,3182539,1,Liberia,Assembly-Elected President,1
LBR,2006,182.0478,1.282,160.8,0,14995,0,55.2,74.1387,0,0.003,Liberia,0.222,586,3313718,1,Liberia,Presidential,0
LBR,2007,190.247,1.2906,167.6,0,14995,0,69.8,74.2497,0,0.003,Liberia,0.191,618,3477197,1,Liberia,Presidential,0
LBR,2008,196.946,1.2994,174.4,0,14995,0,73.7,74.7506,0,0.003,Liberia,0.153,689,3658460,1,Liberia,Presidential,0
LBR,2009,203.645,1.3083,181.1,0,14995,0,69.3,73.9515,0,0.003,Liberia,0.136,752,3835929,1,Liberia,Presidential,0
LBR,2010,211.344,1.3173,187.8,0,14995,0,64.9,81.0624,0,0.003,Liberia,0.2,809,3994122,1,Liberia,Presidential,0
LBY,1990,6189.4626,0,32454.5536,0,0,0,1312.7588,2625.4398,0,0.079,Libya,8.283,23626,4334459,1,Libya,Presidential,0
LBY,1991,6236.8987,0,31998.9243,0,0,0,1431.5635,2501.7523,0,0.083,Libya,9.425,26632,4421885,1,Libya,Presidential,0
LBY,1992,6327.201,0,28419.1911,0,0,0,1499.7204,2239.1723,0,0.085,Libya,8.005,25276,4509970,1,Libya,Presidential,0
LBY,1993,7441.1934,0,27888.6002,0,0,0,1612.509,2248.0004,0,0.087,Libya,8.185,23754,4598629,1,Libya,Presidential,0
LBY,1994,8838.322,0,30946.1827,0,0,0,1802.5986,2600.6035,0,0.09,Libya,9.083,23662,4687106,1,Libya,Presidential,0
LBY,1995,9512.4681,0,33183.1985,0,0,0,1954.1926,2791.8114,0,0.093,Libya,9.291,22799,4775009,1,Libya,Presidential,0
LBY,1996,9491.2354,0,34156.5984,0,0,0,2085.2096,3431.6152,0,0.095,Libya,8.761,23136,4862665,1,Libya,Presidential,0
LBY,1997,9407.4347,0,32488.2843,0,0,0,2173.3238,2997.8672,0,0.097,Libya,8.782,23970,4951076,1,Libya,Presidential,0
LBY,1998,9758.0895,0,32292.5803,0,0,0,2202.0457,3204.1417,0,0.099,Libya,8.746,22571,5041233,1,Libya,Presidential,0
LBY,1999,10090.182,0,29629.3058,0,0,0,2374.8262,3283.1585,0,0.101,Libya,8.453,22215,5134324,1,Libya,Presidential,0
LBY,2000,10708.79,0,32030,0,0,0,2410,3289.7,0,0.104,Libya,8.791,22225,5231189,1,Libya,Presidential,0
LBY,2001,10808.79,0,31950,0,0,0,2470,3212.7,0,0.106,Libya,8.834,21856,5331311,1,Libya,Presidential,0
LBY,2002,10905.86,0,32650,0,0,0,2530,3365.71,0,0.107,Libya,8.646,21133,5434293,1,Libya,Presidential,0
LBY,2003,10905.86,0,35640,0,0,0,2580,3492.03,0,0.109,Libya,8.748,23398,5541062,1,Libya,Presidential,0
LBY,2004,9875.86,0,36110,0,0,0,2650,3634.14,0,0.111,Libya,8.821,23943,5652797,1,Libya,Presidential,0
LBY,2005,9498.79,0,36400,0,0,0,2450,3514.86,0,0.113,Libya,8.989,25893,5769709,1,Libya,Presidential,0
LBY,2006,9630.3,0,35850,0,0,0,2450,4252.17,0,0.114,Libya,9.051,27106,5893738,1,Libya,Presidential,0
LBY,2007,9992.5,0,35020,0,0,0,2530,4277.6,0,0.115,Libya,8.361,27953,6023053,1,Libya,Presidential,0
LBY,2008,11514.3,0,35810,0,0,0,2550,4604.51,0,0.117,Libya,9.247,31457,6149620,1,Libya,Presidential,0
LBY,2009,13516.1,0,36730,0,0,0,2110,4437.13,0,0.118,Libya,9.464,30659,6262667,1,Libya,Presidential,0
LBY,2010,13618,0,37980,0,0,0,2240,5015.05,0,0.12,Libya,10.035,31419,6355112,1,Libya,Presidential,0
LTU,1992,4081.1038,-4216.6667,11692.0793,0,2164,1.252,3566.0006,1462.7223,0,0.078,Lithuania,5.751,10222,3689943,1,Lithuania,Presidential,0
LTU,1993,3117.1652,-4216.6667,9324.2739,0,2164,1.2871,3015.2394,701.9083,0,0.078,Lithuania,4.454,8607,3673606,1,Lithuania,Presidential,0
LTU,1994,2445.7799,-4216.6667,9320.2859,0,2164,1.3221,2747.9514,1049.6677,0,0.077,Lithuania,4.322,7818,3652438,1,Lithuania,Presidential,0
LTU,1995,2991.0559,-4216.6667,8196.2875,0,2164,1.3571,2352.4696,1317.1225,0,0.077,Lithuania,4.142,8288,3629104,1,Lithuania,Presidential,0
LTU,1996,3290.8921,-4216.6667,8652.9917,0,2162,1.3921,2058.306,1312.7972,0,0.077,Lithuania,4.351,8781,3604044,1,Lithuania,Presidential,0
LTU,1997,3692.7307,-4216.6667,8271.7617,0,2163,1.4271,1745.6391,1173.1985,0,0.076,Lithuania,4.215,9580,3577128,1,Lithuania,Presidential,0
LTU,1998,3891.7436,-4216.6667,9099.9335,0,2162,1.4621,1468.0006,1275.3472,0,0.076,Lithuania,4.475,10370,3549816,1,Lithuania,Presidential,0
LTU,1999,3470.5191,-4216.6667,7270.0724,0,2172,1.4971,1269.2506,1121.9489,0,0.076,Lithuania,3.805,10325,3523732,1,Lithuania,Presidential,0
LTU,2000,3079.29,-4216.6667,6186,0,2162,1.53,1050,1127.5,0,0.075,Lithuania,3.373,10796,3500028,1,Lithuania,Presidential,0
LTU,2001,3374.89,-3813.3333,6678.7,0,2567,1.57,999,1207.96,0,0.074,Lithuania,3.601,11596,3479622,1,Lithuania,Presidential,0
LTU,2002,3503.4,-3813.3333,6555.6,0,2568,1.6,1080,1229.63,0,0.074,Lithuania,3.664,12480,3462402,1,Lithuania,Presidential,0
LTU,2003,3556.11,-3813.3333,6421.4,0,2565,1.64,1120,1219.09,0,0.073,Lithuania,3.693,13907,3447170,1,Lithuania,Presidential,0
LTU,2004,3838.1,-3813.3333,6524.8,0,2562,1.67,1130,1193.04,0,0.073,Lithuania,3.901,14986,3432060,1,Lithuania,Presidential,0
LTU,2005,4052.63,-3813.3333,6887.8,0,2573,1.71,1220,1231.38,0,0.072,Lithuania,4.213,16409,3415748,1,Lithuania,Presidential,0
LTU,2006,4335.63,-5793.3333,6714.9,0,590,1.74,1350,1391.53,0,0.071,Lithuania,4.359,17908,3397895,1,Lithuania,Presidential,0
LTU,2007,5027.9,-5793.3333,6012.7,0,582,1.78,1280,2415.89,0,0.071,Lithuania,4.834,20131,3379043,1,Lithuania,Presidential,0
LTU,2008,5962.91,-5793.3333,6060.5,0,585,1.81,1220,2441.64,0,0.07,Lithuania,4.691,20874,3359799,1,Lithuania,Presidential,0
LTU,2009,4933.5,-5793.3333,5580.08,0,587,1.85,1130,2795.09,0,0.069,Lithuania,4.049,17980,3341097,1,Lithuania,Presidential,0
LTU,2010,5115.5,-5793.3333,6140.66,0,582,1.88,1340,3223.54,0,0.069,Lithuania,4.389,18662,3323611,1,Lithuania,Presidential,0
LUX,2000,4781.3,-737,1858,0,-733,0,1500,638.938,0,0.053,Luxembourg,19.881,47973,435491,0,Luxembourg,Parliamentary,2
LUX,2001,5047.19,0,1793,0,4,0,1680,582.068,0,0.052,Luxembourg,20.832,48605,439509,0,Luxembourg,Parliamentary,2
LUX,2002,5413.92,0,2510,0,4,0,1480,597.968,0,0.052,Luxembourg,22.401,49936,442882,0,Luxembourg,Parliamentary,2
LUX,2003,6000.83,0,2470,0,4,0,1470,541.828,0,0.051,Luxembourg,23.272,50137,446340,0,Luxembourg,Parliamentary,2
LUX,2004,6577.03,0,2850,0,4,0,1590,581.148,0,0.051,Luxembourg,26.095,51215,450888,0,Luxembourg,Parliamentary,2
LUX,2005,6970.13,0,2880,0,4,0,1430,554.808,0,0.051,Luxembourg,26.297,52037,457197,0,Luxembourg,Parliamentary,2
LUX,2006,6780.13,0,3080,0,4,0,1390,591.018,0,0.051,Luxembourg,25.518,53866,465586,0,Luxembourg,Parliamentary,2
LUX,2007,6547.03,0,2910,0,4,0,1330,571.208,0,0.05,Luxembourg,23.782,57471,475714,0,Luxembourg,Parliamentary,2
LUX,2008,6337.03,0,2630,0,4,0,1430,559.088,0,0.05,Luxembourg,23.005,55731,486781,0,Luxembourg,Parliamentary,2
LUX,2009,5834.33,0,2660,0,4,0,1410,542.518,0,0.05,Luxembourg,21.399,52324,497637,0,Luxembourg,Parliamentary,2
LUX,2010,6176.13,0,3110,0,4,0,1280,611.948,0,0.049,Luxembourg,22.013,53877,507448,0,Luxembourg,Parliamentary,2
MKD,1992,782.9397,-733.3333,7594.5676,0,-733,1.5828,567.5946,396.5917,0,0.037,Macedonia,5.416,8733,1934265,1,Macedonia,Parliamentary,2
MKD,1993,1475.9665,-733.3333,7529.1658,0,-733,1.5768,195.0991,337.4547,0,0.037,Macedonia,5.207,7960,1944343,1,Macedonia,Parliamentary,2
MKD,1994,944.4721,-733.3333,7345.2626,0,-733,1.6029,645.3105,327.6424,0,0.037,Macedonia,5.278,7746,1953874,1,Macedonia,Parliamentary,2
MKD,1995,891.4298,-733.3333,7522.881,0,-733,1.6294,531.4305,323.4056,0,0.038,Macedonia,5.461,7586,1963484,1,Macedonia,Parliamentary,2
MKD,1996,1696.698,-733.3333,7944.4922,0,-733,1.6662,481.1403,297.9004,0,0.038,Macedonia,5.896,7611,1973283,1,Macedonia,Parliamentary,2
MKD,1997,1500.5171,-733.3333,7177.1404,0,-733,1.7015,364.7416,366.843,0,0.038,Macedonia,5.316,7664,1982994,1,Macedonia,Parliamentary,2
MKD,1998,1026.217,-733.3333,8321.5205,0,-733,1.7469,461.6772,414.8317,0,0.038,Macedonia,6.272,7876,1992404,1,Macedonia,Parliamentary,2
MKD,1999,1092.1617,-733.3333,7200.1131,0,-733,1.7987,677.1262,419.4321,0,0.039,Macedonia,5.784,8178,2001178,1,Macedonia,Parliamentary,2
MKD,2000,995.4,-733.3333,7190.0007,0,-733,1.85,386,466.608,0,0.039,Macedonia,5.922,8510,2009091,1,Macedonia,Parliamentary,2
MKD,2001,960.31,1246.6667,7380.0006,0,1247,1.85,324,475.902,0,0.039,Macedonia,5.869,8210,2016075,1,Macedonia,Parliamentary,2
MKD,2002,992,1246.6667,6676.0005,0,1247,1.88,478,463.923,0,0.039,Macedonia,5.334,8306,2022255,1,Macedonia,Parliamentary,2
MKD,2003,1021.7,1246.6667,6820.0007,0,1247,1.93,629,515.944,0,0.039,Macedonia,5.503,8471,2027819,1,Macedonia,Parliamentary,2
MKD,2004,1021.7,1246.6667,6888.0008,0,1247,1.99,675,497.575,0,0.039,Macedonia,5.435,8846,2033039,1,Macedonia,Parliamentary,2
MKD,2005,1031.7,1246.6667,7310.0009,0,1247,2.05,627,525.586,0,0.039,Macedonia,5.47,9240,2038109,1,Macedonia,Parliamentary,2
MKD,2006,1021.7,0,7350.001,0,0,2.05,548,544.837,0,0.039,Macedonia,5.298,9690,2043091,1,Macedonia,Parliamentary,2
MKD,2007,1171.7,0,7610.0012,0,0,2.06,506,557.618,0,0.039,Macedonia,4.595,10290,2047922,1,Macedonia,Parliamentary,2
MKD,2008,1171.7,0,7460.0013,0,0,2.08,409,537.818,0,0.039,Macedonia,4.542,10825,2052524,1,Macedonia,Parliamentary,2
MKD,2009,1221.7,0,7520.0014,0,0,2.09,339,557.899,0,0.038,Macedonia,4.2,10758,2056769,1,Macedonia,Parliamentary,2
MKD,2010,1271.7,0,7570.0015,0,0,2.1,268,611.97,0,0.038,Macedonia,4.153,11090,2060563,1,Macedonia,Parliamentary,2
MDG,1990,433.7767,-811.9811,179.1445,0,38428,0,156.7121,36.5181,0,0.004,Madagascar,0.082,1600,11280625,1,Madagascar,Presidential,0
MDG,1991,427.4984,-806.0668,190.9771,0,38428,0,194.1282,38.4998,0,0.004,Madagascar,0.086,1454,11620718,1,Madagascar,Presidential,0
MDG,1992,430.7718,-800.0944,186.7532,0,38428,0,172.5573,38.1454,0,0.004,Madagascar,0.081,1428,11974724,1,Madagascar,Presidential,0
MDG,1993,453.785,-794.0631,179.4385,0,38428,0,191.9459,41.5263,0,0.004,Madagascar,0.081,1414,12343496,1,Madagascar,Presidential,0
MDG,1994,484.429,-787.972,188.966,0,38428,0,210.134,53.0335,0,0.004,Madagascar,0.097,1371,12728117,1,Madagascar,Presidential,0
MDG,1995,530.6622,-781.8202,193.9017,0,38428,0,244.788,53.6333,0,0.004,Madagascar,0.094,1353,13129227,1,Madagascar,Presidential,0
MDG,1996,529.4154,-775.6067,210.7535,0,38489,0,221.6485,63.1483,0,0.004,Madagascar,0.098,1341,13547271,1,Madagascar,Presidential,0
MDG,1997,542.7213,-769.3307,215.4715,0,37909,0,251.4196,81.5167,0,0.004,Madagascar,0.115,1349,13981666,1,Madagascar,Presidential,0
MDG,1998,574.0773,-762.9912,255.4427,0,38677,0,163.5819,48.4436,0,0.004,Madagascar,0.117,1360,14430739,1,Madagascar,Presidential,0
MDG,1999,602.2581,-756.5872,268.454,0,38214,0,163.5819,50.0658,0,0.004,Madagascar,0.126,1382,14892172,1,Madagascar,Presidential,0
MDG,2000,768.289,-750.1178,351.0001,0,37210,0,307,52.92,0,0.004,Madagascar,0.119,1403,15364272,1,Madagascar,Presidential,0
MDG,2001,848.314,-962.2924,387.0001,0,25139,0,297,54.15,0,0.005,Madagascar,0.107,1444,15846412,1,Madagascar,Presidential,0
MDG,2002,840.599,-959.9517,432.0001,0,22689,0,286,47.58,0,0.005,Madagascar,0.073,1229,16338968,1,Madagascar,Presidential,0
MDG,2003,779.313,-957.5978,395.0001,0,23057,0,334,118.12,0,0.005,Madagascar,0.098,1312,16842482,1,Madagascar,Presidential,0
MDG,2004,828.726,-955.2303,424.0001,0,24013,0,313,105.69,0,0.005,Madagascar,0.102,1342,17357913,1,Madagascar,Presidential,0
MDG,2005,885.246,-952.8492,446.0001,0,25016,0,328,97.86,0,0.005,Madagascar,0.095,1366,17885967,1,Madagascar,Presidential,0
MDG,2006,926.258,-11814.2182,464.0001,0,32704,0,302,98.04,0,0.005,Madagascar,0.089,1399,18426870,1,Madagascar,Presidential,0
MDG,2007,955.266,-11813.833,472.0001,0,32557,0,392,147.32,0,0.005,Madagascar,0.093,1448,18980391,1,Madagascar,Presidential,0
MDG,2008,982.277,-11813.4444,482.0001,0,31302,0,415,146.29,0,0.005,Madagascar,0.095,1509,19546282,1,Madagascar,Presidential,0
MDG,2009,1015.287,-11813.0523,494.0001,0,33558,0,444,146.07,0,0.005,Madagascar,0.086,1399,20124150,1,Madagascar,Presidential,0
MDG,2010,1046.297,-11812.6566,506.0001,0,32251,0,473,157.04,0,0.005,Madagascar,0.093,1365,20713819,1,Madagascar,Presidential,0
MWI,1990,250.784,-1279.3997,76.5276,0,6296,0,81.3564,63.4341,0,0.002,Malawi,0.079,787,9380892,1,Malawi,Presidential,0
MWI,1991,305.5846,-1281.6393,93.4397,0,6296,0,118.2239,68.5672,0,0.002,Malawi,0.083,827,9583696,1,Malawi,Presidential,0
MWI,1992,282.9277,-1283.9171,87.7456,0,6296,0,98.9753,66.4548,0,0.002,Malawi,0.082,741,9681728,1,Malawi,Presidential,0
MWI,1993,270.9313,-1286.234,75.0974,0,6296,0,106.0741,69.6014,0,0.002,Malawi,0.091,803,9721620,1,Malawi,Presidential,0
MWI,1994,288.8401,-1288.591,75.3339,0,6296,0,117.7184,72.2656,0,0.002,Malawi,0.094,737,9772164,1,Malawi,Presidential,0
MWI,1995,315.7089,-1290.9893,79.2654,0,6296,0,134.2329,68.942,0,0.002,Malawi,0.093,848,9883350,1,Malawi,Presidential,0
MWI,1996,320.9909,-1293.4298,91.0809,0,6401,0,127.7554,56.4717,0,0.002,Malawi,0.09,913,10070605,1,Malawi,Presidential,0
MWI,1997,324.5277,-1295.9138,89.4858,0,6408,0,139.8633,94.904,0,0.002,Malawi,0.092,948,10319125,1,Malawi,Presidential,0
MWI,1998,337.3567,-1298.4423,92.7527,0,6410,0,110.9299,76.8262,0,0.002,Malawi,0.087,933,10612353,1,Malawi,Presidential,0
